,date,ticker,open,high,low,close,volume
0,2010-01-01,BVH,,,,,
1,2010-01-04,BVH,27.26255,28.98918,27.26255,28.8983,0.0
2,2010-01-05,BVH,29.98884,29.98884,28.80746,29.08009,0.0
3,2010-01-06,BVH,28.17132,28.989189999999997,27.98957,28.989189999999997,0.0
4,2010-01-07,BVH,28.625700000000002,28.89833,28.17132,28.53482,0.0
5,2010-01-08,BVH,28.53484,29.35272,28.53484,28.62572,0.0
6,2010-01-11,BVH,28.98922,28.98922,27.898709999999998,28.62572,0.0
7,2010-01-12,BVH,28.625709999999998,28.71658,28.08046,28.08046,0.0
8,2010-01-13,BVH,28.989189999999997,29.44356,28.62568,29.44356,0.0
9,2010-01-14,BVH,30.80668,30.897560000000002,30.44318,30.897560000000002,0.0
10,2010-01-15,BVH,30.89755,31.8063,30.89755,31.8063,0.0
11,2010-01-18,BVH,31.806279999999997,31.806279999999997,30.261400000000002,30.261400000000002,0.0
12,2010-01-19,BVH,30.89759,31.533720000000002,30.44321,31.533720000000002,0.0
13,2010-01-20,BVH,32.26067,32.26067,31.533669999999997,31.8063,0.0
14,2010-01-21,BVH,30.89752,31.80627,30.89752,31.17014,0.0
15,2010-01-22,BVH,31.170180000000002,31.53368,30.17055,31.35193,0.0
16,2010-01-25,BVH,31.62453,31.715400000000002,31.3519,31.715400000000002,0.0
17,2010-01-26,BVH,32.26067,32.26067,31.89717,32.26067,0.0
18,2010-01-27,BVH,32.26068,32.26068,31.35193,31.35193,0.0
19,2010-01-28,BVH,31.35196,31.98808,31.35196,31.98808,0.0
20,2010-01-29,BVH,31.98804,32.26067,31.89717,32.26067,0.0
21,2010-02-01,BVH,32.71504,32.71504,32.44241,32.71504,0.0
22,2010-02-02,BVH,32.71501,33.07851,32.442389999999996,33.07851,0.0
23,2010-02-03,BVH,33.35114,34.53251,33.35114,34.53251,0.0
24,2010-02-04,BVH,34.53255,34.89605,34.53255,34.7143,0.0
25,2010-02-05,BVH,34.7143,34.7143,33.987300000000005,34.7143,0.0
26,2010-02-08,BVH,34.53255,34.7143,34.441669999999995,34.7143,0.0
27,2010-02-09,BVH,34.16901,34.62339,34.16901,34.53251,0.0
28,2010-02-10,BVH,34.986959999999996,35.89571,34.896089999999994,35.89571,0.0
29,2010-02-11,BVH,36.35004,37.6223,37.6223,37.6223,0.0
30,2010-02-12,BVH,39.076269999999994,39.439769999999996,38.44015,39.439769999999996,0.0
31,2010-02-15,BVH,,,,,
32,2010-02-16,BVH,,,,,
33,2010-02-17,BVH,,,,,
34,2010-02-18,BVH,,,,,
35,2010-02-19,BVH,,,,,
36,2010-02-22,BVH,41.34818,41.34818,40.893809999999995,41.075559999999996,0.0
37,2010-02-23,BVH,40.43942,40.43942,39.0763,39.0763,0.0
38,2010-02-24,BVH,38.62193,38.62193,37.16793,37.16793,0.0
39,2010-02-25,BVH,37.25877,38.9854,37.25877,38.9854,0.0
40,2010-02-26,BVH,38.98539,40.893769999999996,38.34927,40.893769999999996,0.0
41,2010-03-01,BVH,40.893860000000004,41.43911,40.893860000000004,41.34824,0.0
42,2010-03-02,BVH,39.985099999999996,40.43948,39.348980000000005,39.348980000000005,0.0
43,2010-03-03,BVH,39.3489,39.98503,38.53103,38.9854,0.0
44,2010-03-04,BVH,38.9854,39.53065,38.803650000000005,38.9854,0.0
45,2010-03-05,BVH,38.9854,39.16715,38.16753,38.9854,0.0
46,2010-03-08,BVH,39.07629,39.53067,38.98542,39.53067,0.0
47,2010-03-09,BVH,39.80336,41.34824,39.530730000000005,41.34824,0.0
48,2010-03-10,BVH,41.34816,41.34816,39.98503,39.98503,0.0
49,2010-03-11,BVH,38.98543,39.98506,38.167559999999995,38.167559999999995,0.0
50,2010-03-12,BVH,39.53072,39.80334,38.71284,39.80334,0.0
51,2010-03-15,BVH,40.53028,40.71203,40.25765,40.4394,0.0
52,2010-03-16,BVH,38.71282,40.34857,38.71282,38.71282,0.0
53,2010-03-17,BVH,39.0763,39.439800000000005,38.7128,39.0763,0.0
54,2010-03-18,BVH,39.0763,39.34892,39.0763,39.0763,0.0
55,2010-03-19,BVH,38.71282,39.43982,37.713190000000004,37.713190000000004,0.0
56,2010-03-22,BVH,38.167550000000006,39.0763,38.167550000000006,39.0763,0.0
57,2010-03-23,BVH,39.439800000000005,39.439800000000005,39.0763,39.0763,0.0
58,2010-03-24,BVH,39.53065,39.53065,39.16715,39.439769999999996,0.0
59,2010-03-25,BVH,38.71282,39.07632,38.25844,38.71282,0.0
60,2010-03-26,BVH,39.16716,39.98503,39.07628,39.98503,0.0
