,Unnamed: 0,date,ticker,Open,High,Low,Close,Volume_BTC,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr
1181,1181.0,2014-07-14,MWG,81.0,81.5,81.0,81.5,1066.0,1066.0,1066.0,1.0,0.0,50.0,0.0,0.0,-219.92500634484378,1000.0,81.33333333333333,0.0,81.5,81.5,81.5,0.0,0.0,0.0,0.0,81.33333333333333,81.83333333333333,80.83333333333333,1.2295081967213117,0.6666666666666714,0.0,0.0,0.6134969325153374,1.0,0.0,0.0,0.0,81.5,81.5,81.5,81.5,0.0,0.0,0.0,0.0,0.0,0.0,-25.197817466976424,1.0,0.0,28.159786184210617,-256.7922769510671,-256.7922769510671,0.0,81.25,81.25,81.25,81.25,109.71835937500002,110.49050164473752,4.0,4.0,0.0,-1.0,-1.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,-0.0,0.0,81.5,0.0,-25.67922769510671,0.0,0.0
1182,1182.0,2014-07-15,MWG,87.0,87.0,87.0,87.0,1348.0,1066.0,2414.0,0.4415907207953604,7414.0,100.0,0.0,0.0,-182.77124207646332,1000.0,84.49765258215962,0.0,84.25,89.75,78.75,13.056379821958458,0.75,0.0,0.0,84.16666666666666,84.41666666666666,83.91666666666666,0.5940594059405941,6.166666666666686,1.0,0.0,7.121661721068249,1.0,0.43874643874644903,0.0877492877492898,0.3509971509971592,84.25,84.25,82.34615384615385,81.9074074074074,0.0,0.0,0.0,0.17564512750882874,0.16100803354975968,0.014637093959069064,0.013180598159509203,1.8333333333333333,66.66666666666684,25.409786184210617,-231.7147157438945,-244.2534963474808,12.538780603586304,84.0,84.0,84.0,84.0,109.71835937500002,110.49050164473752,8.0,4.0,4.0,-1.0,-1.0,0.0,0.0,100.0,100.0,91.66666666666667,100.0,100.0,-0.0,0.0,83.08508185574392,0.0,6.748466257668717,6.530509840776677,6.748466257668717
1183,1183.0,2014-07-16,MWG,93.0,93.0,93.0,93.0,1729.0,1066.0,4143.0,0.257301472363022,7836.857142857143,100.0,0.0,0.0,210.21070446371905,1000.0,88.04594094456513,0.0,87.16666666666667,96.55933520240359,77.77399813092975,21.55105591373671,0.8105258804321079,0.0,0.0,87.1111111111111,87.27777777777777,86.94444444444444,0.3826530612244844,18.16666666666693,1.0,0.0,13.766730401529637,1.0,1.2561261678070963,0.32142466376085116,0.9347015040462452,87.16666666666667,87.16666666666667,83.98520710059172,82.72908093278463,0.0,0.0,0.0,0.2988063717510022,0.28635610626137714,0.012450265489625079,0.04897144979452957,2.5476190476190474,100.00000000000026,22.493119517543946,-205.11730234234787,-231.20809834576983,26.090796003421957,87.0,87.0,87.0,87.0,109.71835937500002,110.49050164473752,12.0,4.0,8.0,81.0,-1.0,1.0,0.0,100.0,100.0,95.83333333333333,100.0,100.0,-0.0,0.0,84.81646581167286,0.0,6.896551724137923,6.669137449867257,14.110429447852768
1184,1184.0,2014-07-17,MWG,99.5,99.5,99.5,99.5,9512.0,1066.0,13655.0,0.07806664225558403,15549.877551020407,100.0,0.0,0.0,784.0585836114201,1000.0,96.02477724887098,0.0,90.25,103.67572158209755,76.82427841790245,29.752291594676016,0.8444880017597847,0.0,0.0,90.20833333333333,90.33333333333333,90.08333333333333,0.27713625866050806,37.666666666666686,1.0,0.0,20.498614958448755,1.0,2.4007270818254653,0.737285147373774,1.6634419344516913,90.25,90.25,86.3720983158853,83.97137123405983,0.0,0.0,0.0,0.3964870290438726,0.3857711633940382,0.0107158656498344,0.1137991476851734,3.1726190476190474,102.52873563218395,19.409786184210617,-177.0000367464271,-217.65608294593414,40.656046199507045,90.25,90.25,90.25,90.25,109.71835937500002,110.49050164473752,16.0,4.0,12.0,81.48,-1.0,0.0,0.0,100.0,100.0,97.2972972972973,100.0,100.0,-0.0,0.0,86.10066769444067,0.0,6.989247311827951,6.755815101129059,22.085889570552155
1185,1185.0,2014-07-18,MWG,106.0,106.0,106.0,106.0,13446.0,1066.0,27101.0,0.039334341906202726,25814.037900874635,100.0,0.0,0.0,1543.199113848814,1000.0,100.97392470142552,0.0,93.4,110.80574617762767,75.99425382237234,37.27140509127979,0.861949435301869,0.0,0.0,93.36666666666666,93.46666666666667,93.26666666666667,0.21420921099607587,63.66666666666577,1.0,0.0,26.766595289079227,1.0,3.7886539850384366,1.3475589149067067,2.44109507013173,93.4,93.4,89.39177549805679,85.60312151301835,0.0,0.0,0.0,0.47028029633846485,0.4608746904116956,0.009405605926769256,0.2104489115771618,3.728174603174603,112.1965660153938,16.25978618421061,-148.27483027275667,-203.77983241129863,55.505002138541954,93.5,93.5,93.5,93.5,109.71835937500002,110.49050164473752,20.0,4.0,16.0,82.5612,-1.0,0.0,0.0,100.0,100.0,98.0,100.0,100.0,-0.0,0.0,86.88026577983048,0.0,6.5326633165829096,6.328144994752005,30.061349693251536
1186,1186.0,2014-07-21,MWG,113.0,113.0,101.0,106.0,31103.0,-4117.833333333333,58204.0,-0.07074828763200695,22126.318200749687,100.0,38581.487316336046,7716.297463267209,878.3819095477388,1000.0,104.01600691819576,0.0,95.5,113.95715759987617,77.04284240012383,38.653733193457946,0.7844424972583657,0.0,0.0,95.58333333333333,97.66666666666667,93.5,4.359197907585009,2.9999999999999964,1.0,0.0,33.50785340314136,0.78125,4.83288555895129,2.0446242437156235,2.7882613152356663,95.5,95.5,91.9468869598942,87.11400140094291,0.0,0.0,0.0,0.4911004451355025,0.45273322285929135,0.038367222276211144,0.3234161763776796,6.902501069101703,87.21311475409843,14.159786184210617,-129.12469262364309,-191.33730911335604,62.21261648971296,97.0,97.0,97.0,97.0,109.71835937500002,110.49050164473752,20.0,4.0,16.0,84.43630399999999,-1.0,0.0,0.0,100.0,100.0,79.72972972972973,78.125,92.70833333333333,-21.875,2.875,87.77001182998643,0.0,0.0,0.0,30.061349693251536
1187,1187.0,2014-07-22,MWG,104.0,109.0,104.0,109.0,56889.0,52771.166666666664,115093.0,0.45850891597809307,43346.41560064259,100.0,-4394.522666947916,5697.827441564688,1610.066037735849,1000.0,105.65571899825937,0.0,97.42857142857143,116.95458756403667,77.90255529310619,40.08273106987,0.7963079742214108,0.0,0.0,97.26190476190477,99.76190476190477,94.76190476190477,5.140758873929007,2.8476190476190455,1.0,0.0,32.84457478005865,0.875,5.8352563298636255,2.8027506609452244,3.032505668918401,97.42857142857143,97.42857142857143,94.57044281221818,88.73518648235455,0.0,0.0,0.0,0.5701271650825235,0.5487473963919289,0.021379768690594547,0.4483095072193889,9.33100554680488,77.16966379984352,12.231214755639186,-111.53783151731425,-179.93738374249295,68.39955222517871,97.0,97.0,97.0,97.0,109.71835937500002,110.49050164473752,28.000000000000004,4.0,24.000000000000004,87.2926736,-1.0,0.0,0.0,100.0,100.0,82.14285714285714,87.5,88.54166666666667,-12.5,5.221428571428575,88.52727762132017,0.0,2.8301886792452935,2.7908788117076533,33.742331288343564
1188,1188.0,2014-07-23,MWG,110.0,110.0,108.0,109.0,2333.0,52771.166666666664,117426.0,0.4493993380228115,37154.07051483651,100.0,214316.33090441494,35500.47079340044,1610.066037735849,1000.0,105.72216261021124,0.0,98.875,118.67872439719358,79.07127560280642,40.058102446914944,0.7556337332546103,0.0,0.0,98.72916666666667,101.16666666666667,96.29166666666667,4.9377505802912,2.606837606837606,1.0,0.0,32.364096080910244,0.875,6.5540909073036175,3.5530187102169033,3.0010721970867142,98.875,98.875,96.79037468726153,90.23628377995792,0.0,0.0,0.0,0.6374741727001586,0.5473963004707884,0.09007787222937025,0.5740219828750494,11.136721561996385,78.58139071528187,10.784786184210617,-98.34768568756762,-169.7386714856273,71.39098579805967,97.0,97.0,97.0,97.0,109.71835937500002,110.49050164473752,28.000000000000004,4.0,24.000000000000004,89.86340624,-1.0,0.0,0.0,100.0,100.0,81.21174802209283,87.5,84.375,-12.5,6.943749999999994,89.25753202319235,0.0,0.0,0.0,33.742331288343564
1189,1189.0,2014-07-24,MWG,108.0,109.0,108.0,108.0,3359.0,49412.166666666664,114067.0,0.4090919126271198,31366.48901271701,97.13284221527825,-14885.382554331647,29202.239124933927,-30.816513761467892,1000.0,105.7947786010956,0.0,99.88888888888889,119.42107189129561,80.35670588648216,39.1078191371881,0.7076345258006153,0.0,0.0,99.7962962962963,102.07407407407408,97.51851851851853,4.56485433290034,2.3008130081300844,1.0,0.0,32.03559510567297,0.84375,6.962817816610695,4.234978531495662,2.7278392851150333,99.88888888888889,99.88888888888889,98.51493242768284,91.55211461107214,0.0,0.0,0.0,0.6424294335915318,0.5672515211499696,0.07517791244156224,0.690361977816104,12.547151253340907,66.77933365523891,9.770897295321731,-89.10191817179187,-160.77903222853445,71.67711405674258,97.0,97.0,97.0,97.0,109.71835937500002,110.49050164473752,28.000000000000004,4.0,24.000000000000004,92.17706561600001,-1.0,0.0,0.0,95.00670330403922,99.57716281493492,77.76556776556777,84.375,86.45833333333333,-15.625,7.650000000000006,89.96182096941547,0.0,-0.917431192660545,-0.9216655104923532,32.51533742331287
1190,1190.0,2014-07-25,MWG,108.0,109.0,108.0,108.0,7963.0,41449.166666666664,122030.0,0.3219402760949037,26885.562010900296,97.13284221527825,0.0,25957.54588883016,-30.816513761467892,1000.0,105.95178695332484,4.6,100.7,119.85828802372487,81.54171197627514,38.05022447611691,0.6905180669316582,0.0,0.0,100.65,102.8,98.50000000000001,4.272230501738681,2.2093023255814006,1.0,0.0,31.777557100297916,0.84375,7.2036971009212465,4.828722245380779,2.3749748555404677,100.7,100.7,99.97417359265471,92.77047649173346,0.0,0.0,0.0,0.6472510570724879,0.5730868734495986,0.07416418362288923,0.7930788238989992,13.732122557695467,61.319499866985836,8.959786184210614,-81.70530415917126,-141.32492414054602,59.619619981374754,100.0,97.0,98.5,97.0,109.71835937500002,110.49050164473752,28.000000000000004,4.0,24.000000000000004,94.25935905440001,-1.0,0.0,0.0,95.00670330403922,99.22294936401738,73.4106686152722,84.375,85.41666666666667,-15.625,7.275000000000006,90.71814566562709,0.0,0.0,0.0,32.51533742331287
