,Unnamed: 0,date,ticker,Open,High,Low,Close,Volume_BTC,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr
1989,1989.0,2017-08-17,VPB,39.0,39.0,33.0,39.0,5829931.0,5829931.0,5829931.0,1.0,0.0,50.0,0.0,0.0,1703248.7378789028,1000.0,37.0,0.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,37.0,43.0,31.0,32.432432432432435,0.6666666666666666,0.0,0.0,15.384615384615385,1.0,0.0,0.0,0.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,25.971530943784384,1.0,0.0,-8.803623188405794,291.54567924935793,291.54567924935793,0.0,36.0,36.0,36.0,36.0,30.433643892339592,31.23716356107654,4.0,4.0,0.0,-1.0,-1.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,-0.0,0.0,39.0,0.0,29.154567924935805,0.0,0.0
1991,1991.0,2017-08-21,VPB,35.8,36.8,35.5,35.85,79867.0,5793069.307692308,5750064.0,0.9802482771310133,-251581.0499999999,0.0,244.15590919904056,244.15590919904056,1693240.3972180423,919.2307692307693,36.987161380135156,0.0,37.425,40.574999999999996,34.275,16.833667334669332,0.25000000000000056,0.0,0.0,36.525000000000006,40.175,32.875,19.98631074606433,0.4075342465753428,0.0,0.0,16.032064128256515,0.47500000000000026,-0.25128205128205394,-0.05025641025641079,-0.20102564102564316,37.425,37.425,38.51538461538462,38.76666666666667,0.0,0.0,0.0,0.3088521114317685,0.28446905000294487,0.024383061428823627,-0.01577524038462267,1.8706125258086717,-66.66666666666717,-7.228623188405791,239.3871037412108,265.46639149528437,-26.07928775407356,36.0,36.0,36.0,36.0,30.433643892339592,31.23716356107654,4.0,8.0,-4.0,-1.0,-1.0,0.0,0.0,0.0,-100.0,3.684210526315805,47.50000000000002,73.75000000000001,-52.49999999999998,0.0,38.31462096934795,0.0,-8.07692307692307,-8.421807908401702,-8.07692307692307
1992,1992.0,2017-08-22,VPB,34.8,36.0,34.8,36.0,229593.0,6022662.307692308,5979657.0,0.9809869265033466,-210721.05,0.0,-391.9980138767306,-73.92105233884503,-5490.155986482143,919.2307692307693,36.935286113883286,0.0,36.949999999999996,39.851723625709376,34.048276374290616,15.706217189225333,0.336304189761051,0.0,0.0,36.21666666666667,39.050000000000004,33.38333333333333,15.646571560055236,0.46176470588235263,0.0,0.0,16.23815967523681,0.5,-0.4333260281978255,-0.12687033384469373,-0.3064556943531318,36.949999999999996,36.949999999999996,38.12840236686391,38.561728395061735,0.0,0.0,0.0,0.31843305607727374,0.4072980949825597,-0.08886503890528596,-0.040665219122615275,2.6492296088998977,-78.72340425531941,-6.75362318840579,223.65673969907118,251.52984089654663,-27.87310119747545,36.0,36.0,36.0,36.0,30.433643892339592,31.23716356107654,4.0,8.0,-4.0,-1.0,39.0,0.0,1.0,4.878048780487774,-99.89423585404548,14.48598130841125,50.0,65.83333333333334,-50.0,0.0,37.80775660403592,0.0,0.4184100418409997,0.4175371410480633,-7.692307692307687
1993,1993.0,2017-08-23,VPB,36.0,36.8,35.75,36.2,52079.0,6015222.450549452,6031736.0,0.9715338119298731,-179130.07142857142,14.588710587846222,1764.1467770118425,538.7682241113841,1249.9679451417896,924.3376068376069,36.9295218906011,0.0,36.7625,39.35804907485873,34.16695092514128,14.120634205283771,0.39164142465104096,0.0,0.0,36.225,38.6125,33.837500000000006,13.181504485852289,0.49476439790575943,0.0,0.0,16.320979258755525,0.5333333333333338,-0.5550604713290141,-0.21250836134155782,-0.34255210998745633,36.7625,36.7625,37.83172507965408,38.38678555098309,0.0,0.0,0.0,0.432881896036646,0.3950906193985263,0.03779127663811971,-0.06953324332611563,3.3583284510920968,4.166666666666445,-6.566123188405797,217.44738547191088,243.0092270403877,-25.561841568476837,36.0,36.0,36.0,36.0,30.433643892339592,31.23716356107654,4.0,8.0,-4.0,-1.0,38.916,0.0,0.0,11.104617182934007,-99.66443880350721,17.021276595744744,53.33333333333338,50.2777777777778,-46.66666666666662,0.0,37.439075771350296,0.0,0.5555555555555536,0.5540180375615655,-7.179487179487176
1994,1994.0,2017-08-24,VPB,36.35,36.35,35.8,36.25,67869.0,6058411.814185815,6099605.0,0.9678996159475969,-153055.28265306124,12.264499498798585,-162.076942344812,363.5569324973351,383.06949048495886,924.3376068376069,36.920888946899986,0.0,36.660000000000004,39.01745625622195,34.30254374377806,12.861190704975145,0.4130418647391852,0.0,0.0,36.20666666666666,38.22666666666667,34.18666666666667,11.15816608359418,0.5107260726072607,0.0,0.0,16.366612111292962,0.5416666666666666,-0.6401223800918601,-0.2980311650916183,-0.34209121500024176,36.660000000000004,36.660000000000004,37.5883827597073,38.22850513979916,0.0,0.0,0.0,0.45684402437269095,0.4469126325385021,0.00993139183418884,-0.09947661392193967,3.999800786228664,-14.608233731739233,-6.463623188405798,214.05293849439647,237.2179693311895,-23.165030836793022,36.0,36.0,36.0,36.0,30.433643892339592,31.23716356107654,4.0,8.0,-4.0,-1.0,38.833679999999994,0.0,0.0,12.644135188866755,-99.43743358560016,19.918699186991944,54.166666666666664,52.50000000000001,-45.833333333333336,0.0,37.14691478479404,0.0,0.13812154696131174,0.1380262468958282,-7.051282051282048
1995,1995.0,2017-08-25,VPB,35.9,36.3,35.8,36.3,61537.0,6119948.814185815,6161142.0,0.9682121298038143,-130750.69227405252,12.264499498798585,-20.312982433334522,286.78294951120114,178.62033339682733,925.6125552608311,36.91322168530649,0.0,36.6,38.76871697861508,34.43128302138492,11.850912451448528,0.43083468175926276,0.0,0.0,36.19444444444444,37.96111111111111,34.42777777777778,9.76208749040675,0.5298742138364776,0.0,0.0,16.39344262295082,0.5499999999999995,-0.6954828797768045,-0.3775215080286556,-0.31796137174814887,36.6,36.6,37.39017002744464,38.085652907221444,0.0,0.0,0.0,0.4742488273812287,0.4678400594436449,0.006408767937583826,-0.1284554478903614,4.589076202817318,-14.193548387096584,-6.4036231884057955,212.06594514170516,233.02596529960877,-20.960020157903614,36.0,36.0,36.0,36.0,30.433643892339592,31.23716356107654,4.0,8.0,-4.0,-1.0,38.7530064,0.0,0.0,14.243535295236128,-99.20902213525484,23.046875000000068,54.99999999999995,54.16666666666666,-45.00000000000005,-0.0016666666666651508,36.9446554185362,0.0,0.13793103448274113,0.13783599701211457,-6.923076923076932
1996,1996.0,2017-08-28,VPB,36.0,36.3,35.9,36.3,76167.0,6196115.814185815,6237309.0,0.9685906150991661,-112072.02194918788,25.58225460048766,26.258090774220083,243.36213972170432,84.87862068965035,925.6125552608311,36.904332757077505,0.0,36.557142857142864,38.575932148793086,34.53835356549264,11.044568223174329,0.4363126062223487,0.0,0.0,36.19047619047619,37.76190476190476,34.61904761904761,8.684210526315798,0.5348484848484852,0.0,0.0,16.4126611957796,0.5499999999999995,-0.7309307598174115,-0.4482033583864068,-0.2827274014310047,36.557142857142864,36.557142857142864,37.222451561683926,37.95338232150134,0.0,0.0,0.0,0.4936382159836993,0.48114104595879575,0.012497170024903526,-0.1553429033204224,5.134875493747928,-6.3926940639274115,-6.360766045548658,210.64666417549708,229.82892228187853,-19.182258106381454,36.0,36.0,36.0,36.0,30.433643892339592,31.23716356107654,4.0,8.0,-4.0,-1.0,38.673946271999995,0.0,0.0,14.243535295236128,-99.01519922570617,25.37878787878794,54.99999999999995,54.72222222222218,-45.00000000000005,-0.027142857142855803,36.79256273040678,0.0,0.0,0.0,-6.923076923076932
1997,1997.0,2017-08-29,VPB,36.1,36.3,35.95,36.3,99000.0,6295115.814185815,6336309.0,0.9690692955982303,-96061.7330993039,37.850011304307614,8.83838383838445,209.8587460240872,0.0,925.6125552608311,36.89334469204304,0.0,36.525000000000006,38.421048522585856,34.628951477414155,10.382195880004657,0.440666075440635,0.0,0.0,36.18958333333333,37.60833333333333,34.77083333333333,7.840653963502385,0.5389133627019099,0.0,0.0,16.427104722792603,0.5499999999999995,-0.7503736201362088,-0.5086374107363671,-0.24173620939984164,36.525000000000006,36.525000000000006,37.080535936809476,37.830909556945684,0.0,0.0,0.0,0.5075327897908544,0.49224565756823824,0.015287132222616129,-0.17942196202015198,5.6454191525409065,-1.913875598086567,-6.3286231884058,209.582203450841,227.29808242799885,-17.715878977157843,36.0,36.0,36.0,36.0,30.433643892339592,31.23716356107654,4.0,8.0,-4.0,-1.0,38.59646734656,0.0,0.0,14.243535295236128,-98.84908543363366,39.70647275063105,54.99999999999995,54.99999999999994,-45.00000000000005,0.10312499999999858,36.677768086935046,0.0,0.0,0.0,-6.923076923076932
1998,1998.0,2017-08-30,VPB,36.3,36.3,36.0,36.3,83010.0,6378125.814185815,6419319.0,0.9694595581135788,-82338.62837083192,45.40046130923046,9.035056017346708,184.75578477324464,0.0,925.6125552608311,36.884596541984585,0.0,36.50000000000001,38.2931970208417,34.70680297915831,9.825737100502439,0.444233679379488,0.0,0.0,36.190740740740736,37.48518518518518,34.89629629629629,7.153456480581283,0.5422031473533626,0.0,0.0,16.438356164383556,0.5499999999999995,-0.7570553640311459,-0.5583210013953229,-0.198734362635823,36.50000000000001,36.50000000000001,36.960453484992634,37.71750884902378,0.0,0.0,0.0,0.5194064920372463,0.5013923940475153,0.01801409798973097,-0.2002835008467986,6.126651150552107,3.164556962025437,-6.303623188405801,208.75428955388625,225.2376609975419,-16.483371443655642,36.0,36.0,36.0,36.0,30.433643892339592,31.23716356107654,4.0,8.0,-4.0,-1.0,38.5205379996288,0.0,0.0,14.243535295236128,-98.70550331674917,60.32496902657495,54.99999999999995,54.99999999999994,-45.00000000000005,0.06388888888889,36.58864176893725,0.0,0.0,0.0,-6.923076923076932
1999,1999.0,2017-08-31,VPB,36.1,36.3,36.1,36.3,119638.0,6497763.814185815,6538957.0,0.970005007573243,-70575.9671749988,53.5423868253621,8.358548287333397,165.15609183036563,0.0,925.6125552608311,36.8729650414785,1.404999999999999,36.480000000000004,38.185403178137065,34.77459682186294,9.34979812575143,0.44722655548330975,0.0,0.0,36.195,37.379999999999995,35.01,6.547865727310395,0.5443037974683547,0.0,0.0,16.44736842105263,0.5499999999999995,-0.7536629370083077,-0.5973893885179199,-0.15627354849038777,36.480000000000004,36.480000000000004,36.85884525653223,37.612508193540535,0.0,0.0,0.0,0.5310430819502964,0.5073093129245849,0.02373376902571145,-0.2177466056725935,6.579339597314031,14.145141451414775,-6.283623188405798,208.0919584363225,215.96502535164907,-7.873066915326575,35.8,36.0,35.9,36.0,30.433643892339592,31.23716356107654,4.0,8.0,-4.0,-1.0,38.446127239636226,0.0,0.0,14.243535295236128,-98.58048139306788,58.01394653575034,54.99999999999995,54.99999999999994,-45.00000000000005,0.07250000000001222,36.52219622864162,0.0,0.0,0.0,-6.923076923076932
