date,Open,Low,High,Close,Volume_BTC,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr
2016-12-29,44809.1733,57900.0,61600.0,60100.0,4214976.0,797427.891891892,4214976.0,0.1891891891891892,0.0,50.0,0.0,0.0,-212184.5764889687,1000.0,59866.666666666664,0.0,60100.0,60100.0,60100.0,0.0,0.0,0.0,0.0,59866.666666666664,63566.666666666664,56166.666666666664,12.360801781737194,0.5315315315315319,0.0,0.0,6.156405990016639,0.5945945945945946,0.0,0.0,0.0,60100.0,60100.0,60100.0,60100.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.173348143109309,1.0,0.0,3187.466666666667,-50.36489584035597,-50.36489584035597,0.0,59750.0,59750.0,59750.0,59750.0,63440.23333333333,63827.933333333334,4.0,4.0,0.0,-1.0,-1.0,0.0,0.0,100.0,0.0,0.0,59.45945945945946,59.45945945945946,-40.54054054054054,0.0,60100.0,0.0,-5.036489584035597,0.0,0.0
2016-12-30,45801.54,58400.0,60100.0,60100.0,3132418.0,3929845.891891892,7347394.0,0.534862550162941,0.0,0.0,-27135586.629881453,-27135586.629881453,-212286.82720960025,1000.0,59724.55650715524,0.0,60100.0,60100.0,60100.0,0.0,0.0,0.0,0.0,59700.0,62400.0,57000.0,9.045226130653267,0.5740740740740741,0.0,0.0,6.156405990016639,0.5945945945945946,0.0,0.0,0.0,60100.0,60100.0,60100.0,60100.0,0.0,0.0,0.0,0.31040710361953494,0.45150124162841443,-0.1410941380088795,0.0,1.9116022099447514,-66.66666666666667,3187.466666666667,-50.36489584035597,-50.36489584035597,0.0,59750.0,59750.0,59750.0,59750.0,63440.23333333333,63827.933333333334,4.0,4.0,0.0,-1.0,-1.0,0.0,0.0,100.0,0.0,31.481481481481485,59.45945945945946,59.45945945945946,-40.54054054054054,0.0,60100.0,0.0,0.0,0.0,0.0
2017-01-03,45801.54,59000.0,60000.0,59000.0,681540.0,3248305.891891892,6665854.0,0.40457498989179536,-107099142.85714285,0.0,36681632.77283799,4773023.071478268,-12474.109816971715,981.6971713810316,59691.34733618851,0.0,59733.333333333336,60770.423279073606,58696.243387593066,3.472399371898226,0.14644660940672524,0.0,0.0,59577.77777777778,61711.11111111112,57444.444444444445,7.161506900410303,0.3645833333333327,0.0,0.0,6.194196428571428,0.2972972972972973,-87.74928774928412,-17.549857549856824,-70.1994301994273,59733.333333333336,59733.333333333336,59930.769230769234,60018.51851851852,0.0,0.0,0.0,0.4641240269680487,0.5251929778848972,-0.06106895091684844,-0.003574771214642263,2.731463641815421,-84.6153846153855,3554.1333333333314,-56.158565361019356,-52.296119013910435,-3.8624463471089214,59750.0,59750.0,59750.0,59750.0,63440.23333333333,63827.933333333334,4.0,12.0,-8.0,-1.0,61600.0,0.0,1.0,0.0,-100.0,26.153846153846157,29.72972972972973,49.549549549549546,-70.27027027027027,0.0,58426.6061520403,0.0,-1.830282861896837,-1.8472397635443727,-1.830282861896837
2017-01-04,45038.181,59000.0,59500.0,59400.0,1383844.0,4078612.291891892,8049698.0,0.43330590521649315,-12722465.306122452,0.0,-9032810.05662488,171078.6954438854,-3092.1165966327317,981.6971713810316,59633.812391340085,0.0,59650.0,60593.39811320566,58706.60188679434,3.163111863220982,0.36750026499920463,0.0,0.0,59508.333333333336,61233.333333333336,57783.333333333336,5.797507351911497,0.4685990338164244,0.0,0.0,6.202849958088851,0.40540540540540543,-123.58990592608461,-38.75786722510239,-84.83203870098222,59650.0,59650.0,59849.112426035506,59972.70233196159,0.0,0.0,0.0,0.49496592792682176,0.6100742832586408,-0.11510835533181901,-0.008084146622857905,3.4622992346179844,-72.46376811594311,3637.466666666667,-57.475308433897396,-53.59091636890717,-3.884392064990223,59750.0,59750.0,59750.0,59750.0,63440.23333333333,63827.933333333334,4.0,12.0,-8.0,-1.0,61548.0,0.0,0.0,28.140703517587937,-66.07642124883503,29.999999999999996,40.54054054054054,43.24324324324325,-59.45945945945946,0.0,59478.26816323505,0.0,0.6779661016949046,0.6756782462881361,-1.1647254575707144
2017-01-05,45267.1887,59000.0,59400.0,59100.0,834522.0,3661351.291891892,7215176.0,0.35729912190449115,-46670198.83381924,0.0,-2396581.5161253987,-470836.3574484356,5167.2356445814075,976.7391048589051,59595.768869198066,0.0,59540.0,60491.630180269625,58588.369819730375,3.19660792834943,0.2688177565599407,0.0,0.0,59440.0,60900.0,57980.0,4.912516823687752,0.3835616438356164,0.0,0.0,6.214309707759489,0.32432432432432434,-174.193354287665,-65.84496463761491,-108.34838965005008,59540.0,59540.0,59733.864360491585,59908.05771477925,0.0,0.0,0.0,0.5171958448265743,0.6382416808498151,-0.12104583602324082,-0.013985891820497934,4.123261801462904,-87.60683760683838,3747.466666666667,-59.21340929009642,-54.71541495314502,-4.4979943369514,59750.0,59750.0,59750.0,59750.0,63440.23333333333,63827.933333333334,4.0,12.0,-8.0,-1.0,61497.04,0.0,0.0,22.92913385826772,-60.743351873857854,29.729729729729733,32.432432432432435,34.23423423423424,-67.56756756756756,0.0,59209.90240078781,0.0,-0.5050505050505083,-0.5063301956546695,-1.6638935108153063
2017-01-06,45038.181,58800.0,59200.0,59200.0,1030982.0,4692333.2918918915,8246158.0,0.41605036049744915,-25274713.286130786,0.0,-7759592.311019979,-1928587.5481627441,-2470.287186586679,976.7391048589051,59547.402030439276,0.0,59483.333333333336,60388.25813069988,58578.40853596679,3.0426162982344,0.3434492379047001,0.0,0.0,59377.77777777778,60661.11111111112,58094.444444444445,4.322604790419169,0.4307359307359296,0.0,0.0,6.2202297562342395,0.35135135135135137,-203.8776132115454,-93.45149435240101,-110.42611885914438,59483.333333333336,59483.333333333336,59651.73138195442,59855.60899516597,0.0,0.0,0.0,0.5164708527741863,0.6745741750519983,-0.1581033222778121,-0.020216097524455627,4.732972089296871,-96.55172413793214,3804.1333333333314,-60.10879457965348,-55.6143115575631,-4.494483022090378,59750.0,59750.0,59750.0,59750.0,63440.23333333333,63827.933333333334,4.0,12.0,-8.0,-1.0,61447.099200000004,0.0,0.0,27.733478725095978,-55.19727455039032,33.333333333333336,35.13513513513514,36.036036036036045,-64.86486486486487,-85.0,59204.842329628285,0.0,0.16920473773265332,0.1690617477906997,-1.4975041597337757
2017-01-09,45114.5169,58700.0,59300.0,59300.0,1454924.0,6147257.2918918915,9701082.0,0.48277372500624677,-879411.3881121054,17.018782291883213,0.0,-1607156.2901356202,4202.1122810627885,976.7391048589051,59496.28089474612,0.0,59457.142857142855,60304.70839852522,58609.57731576049,2.851013354001219,0.40729751891130556,0.0,0.0,59338.095238095244,60523.80952380953,58152.380952380954,3.996468983227672,0.48393574297188663,0.0,0.0,6.222969726093225,0.3783783783783784,-216.83391164807836,-118.12797781153648,-98.70593383654187,59457.142857142855,59457.142857142855,59597.61886165374,59814.45277330182,0.0,0.0,0.0,0.535317754044623,0.6840171301681294,-0.14869937612350637,-0.026036060333700244,5.319703479206055,-76.75438596491311,3830.323809523812,-60.52262811684373,-56.315499637460334,-4.2071284793833925,59750.0,59750.0,59750.0,59750.0,63440.23333333333,63827.933333333334,4.0,12.0,-8.0,-1.0,61341.215232,0.0,0.0,32.27966980151082,-49.56637927281699,38.09523809523809,37.83783783783784,35.13513513513515,-62.16216216216216,-88.57142857142753,59241.46194059955,0.0,0.16891891891892552,0.16877641137202914,-1.331114808652245
2017-01-10,45190.8528,58900.0,59200.0,59000.0,1051353.0,5796806.2918918915,8649729.0,0.42052896228975417,-45811766.90409608,15.156881968726594,1426732.9812156337,-1173743.5370854412,-2861.1759833189003,971.7977603149309,59460.971726891425,0.0,59400.0,60248.52813742386,58551.47186257614,2.8569970957032393,0.26429773960448555,0.0,0.0,59300.0,60375.0,58225.0,3.625632377740304,0.36046511627906974,0.0,0.0,6.228956228956229,0.2972972972972973,-248.4454399200331,-144.1914702332358,-104.25396968679729,59400.0,59400.0,59505.677498322395,59754.12293824243,0.0,0.0,0.0,0.562576281529699,0.6960689585028478,-0.13349267697314882,-0.03225786413939845,5.868997662566779,-85.33333333333232,3887.466666666667,-61.425537652531524,-56.954254389344236,-4.4712832631872885,59750.0,59750.0,59750.0,59750.0,63440.23333333333,63827.933333333334,4.0,12.0,-8.0,-1.0,61182.74231808,0.0,0.0,26.827215109236292,-48.68139376915826,53.04621848739496,29.72972972972973,34.23423423423425,-70.27027027027027,-150.0,59220.744267489325,0.0,-0.5059021922428353,-0.5071862097961954,-1.830282861896837
2017-01-11,44961.8451,58700.0,59100.0,59100.0,1411747.0,7208553.2918918915,10061476.0,0.47436220959829917,-19099414.489225216,13.217377340427106,-4250053.302751838,-1558282.2577937408,-2926.0263497870637,971.7977603149309,59415.05045590246,0.0,59366.666666666664,60188.5885337292,58544.74479960413,2.7689675476559263,0.33777857886923973,0.0,0.0,59262.962962962956,60262.962962962956,58262.962962962956,3.37478907568277,0.4185185185185219,0.0,0.0,6.232453677709152,0.32432432432432434,-262.40381175794755,-167.83393853817816,-94.56987321976939,59366.666666666664,59366.666666666664,59443.26557550357,59705.669387261514,0.0,0.0,0.0,0.5602772607034388,0.7164201038502988,-0.15614284314686,-0.03809629151881255,6.400185855087464,-90.56603773584771,3920.800000000003,-61.95223488168274,-57.509585555159624,-4.442649326523117,59750.0,59750.0,59750.0,59750.0,63440.23333333333,63827.933333333334,4.0,12.0,-8.0,-1.0,61033.7777789952,0.0,0.0,31.010427038274344,-46.109657618536424,47.311212814645316,32.432432432432435,33.33333333333335,-67.56756756756756,-181.1111111111095,59216.614196487586,0.0,0.16949152542373724,0.16934805063346658,-1.6638935108153063
2017-01-12,45038.181,58700.0,59100.0,58800.0,1184711.0,6616197.7918918915,8876765.0,0.40389420216656213,-67144255.27647875,11.937647981094884,0.0,-1385139.7847055474,-3620.969895896068,966.8647767600328,59375.39014010344,960.0,59310.0,60160.64681272547,58459.35318727453,2.8684768596373975,0.20022811326009599,0.0,0.0,59223.33333333333,60163.33333333333,58283.33333333333,3.1744244948500033,0.2748226950354636,0.0,0.0,6.238408362839319,0.24324324324324326,-294.2811251721796,-193.12337586497847,-101.15774930720113,59310.0,59310.0,59344.30164081071,59638.58276598289,0.0,0.0,0.0,0.5758599508599508,0.7264694764694765,-0.15060952560952567,-0.044331716196779544,6.921103452152649,-104.28849902534043,3977.466666666667,-62.84762017123982,-58.896554925257824,-3.9510652459819937,59250.0,59750.0,59500.0,59750.0,63440.23333333333,63827.933333333334,4.0,40.0,-36.0,-1.0,60893.751112255486,0.0,0.0,26.175769852705415,-46.464515675189475,55.67396313364055,24.324324324324323,28.828828828828847,-75.67567567567568,-210.0,59201.216905718946,0.0,-0.5076142131979711,-0.5089069507471677,-2.1630615640598982
