date,Open,Low,High,Close,Volume_BTC,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr
2017-08-17,22758.354458658,33000.0,39000.0,39000.0,99904986.0,99904986.0,99904986.0,1.0,0.0,50.0,0.0,0.0,27556355.99403235,1000.0,37000.0,0.0,39000.0,39000.0,39000.0,0.0,0.0,0.0,0.0,37000.0,43000.0,31000.0,32.432432432432435,0.6666666666666666,0.0,0.0,15.384615384615385,1.0,0.0,0.0,0.0,39000.0,39000.0,39000.0,39000.0,0.0,0.0,0.0,0.0,0.0,0.0,24.766995526588254,1.0,0.0,-8419.612794612796,275.3272134215996,275.3272134215996,0.0,36000.0,36000.0,36000.0,36000.0,30770.64393939394,31381.565656565657,4.0,4.0,0.0,-1.0,-1.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,-0.0,0.0,39000.0,0.0,27.53272134215996,0.0,0.0
2017-08-18,22174.806908436,37200.0,38500.0,37200.0,1872752.0,98032234.0,98032234.0,0.9631991821236978,-3370953600.0,100.0,128420634.44599178,128420634.44599178,27420126.694611613,953.8461538461539,37011.65359232749,0.0,38100.0,39900.0,36300.0,9.448818897637794,0.25,0.0,0.0,37316.66666666667,40966.66666666667,33666.66666666667,19.562304600267975,0.484018264840182,0.0,0.0,15.748031496062993,0.7,-143.58974358974228,-28.71794871794846,-114.87179487179382,38100.0,38100.0,38723.07692307692,38866.666666666664,0.0,0.0,0.0,0.5381808597385696,0.17613191773262277,0.3620489420059468,-0.009014423076923078,1.8706125258086717,66.6666666666659,-7519.612794612796,245.89658541956268,260.61189942058115,-14.71531400101847,36000.0,36000.0,36000.0,36000.0,30770.64393939394,31381.565656565657,4.0,8.0,-4.0,-1.0,-1.0,0.0,0.0,0.0,-100.0,0.0,70.0,85.0,-30.0,0.0,38382.7140121545,0.0,-4.61538461538461,-4.725288485054691,-4.61538461538461
2017-08-21,20891.002297948,35500.0,36800.0,35850.0,1368645.0,97400551.6923077,96663589.0,0.9442943984987597,-3153341764.285714,58.821014773159526,-161473574.22852528,-16526469.891266748,-136103.2762406948,919.2307692307693,36998.89345142298,0.0,37350.0,39930.697580112785,34769.302419887215,13.818996412919866,0.2093809031404514,0.0,0.0,36894.444444444445,39761.11111111112,34027.77777777778,15.539828339105563,0.3178294573643404,0.0,0.0,16.06425702811245,0.475,-362.1447877858154,-95.40331653152185,-266.7414712542936,37350.0,37350.0,38281.065088757394,38643.20987654321,0.0,0.0,0.0,0.4949825218036086,0.4026976448571731,0.0922848769464355,-0.03042642065090002,2.6522934664386613,-100.00000000000001,-6769.612794612796,221.37106208453196,247.53162030856478,-26.160558224032826,36000.0,36000.0,36000.0,36000.0,30770.64393939394,31381.565656565657,4.0,12.0,-8.0,-1.0,39000.0,0.0,1.0,0.0,-100.0,3.684210526315789,47.5,72.5,-52.5,0.0,37733.54447829327,0.0,-3.629032258064513,-3.6965194233470555,-8.076923076923082
2017-08-22,20307.454747726,34800.0,36000.0,36000.0,3934435.0,101334986.6923077,100598024.0,0.9463411709491022,-2618555047.959184,27.11904254804864,-22874949.00792617,-18642629.59681989,-33206.49741867999,919.2307692307693,36947.4943730507,0.0,37012.5,39534.775758120035,34490.224241879965,13.629318517365943,0.2992884012106072,0.0,0.0,36570.833333333336,39020.833333333336,34120.833333333336,13.398655577076449,0.3835034013605437,0.0,0.0,16.210739614994935,0.5,-517.2845541754868,-179.77956406031484,-337.504990115172,37012.5,37012.5,37930.131998179335,38447.41655235482,0.0,0.0,0.0,0.4878192748667081,0.5183079795458774,-0.030488704679169254,-0.05842899280440378,3.368622281262688,-86.77839851024224,-6432.112794612796,210.3345765837681,238.2323593773656,-27.897782793597514,36000.0,36000.0,36000.0,36000.0,30770.64393939394,31381.565656565657,4.0,12.0,-8.0,-1.0,38930.0,0.0,0.0,5.075090626618319,-99.81406752822191,14.485981308411214,50.0,55.833333333333336,-50.0,0.0,37275.363851311966,0.0,0.4184100418409997,0.4175371410481077,-7.692307692307687
2017-08-23,21007.711807992,35750.0,36800.0,36200.0,892455.0,101207493.12087913,101490479.0,0.9373383829985327,-2218977041.1078725,35.18723556389695,102946367.04371649,11754619.563314207,21420.154463040446,924.3376068376069,36941.72922095884,0.0,36850.0,39197.76489453267,34502.23510546733,12.742278939118984,0.3615704661242531,0.0,0.0,36506.66666666667,38676.66666666667,34336.66666666667,11.888239590942291,0.4293394777265734,0.0,0.0,16.28222523744912,0.5333333333333333,-616.9834075671097,-267.22033276167383,-349.76307480543585,36850.0,36850.0,37663.95784461328,38280.94125218039,0.0,0.0,0.0,0.5928178928921495,0.4975435886773398,0.0952743042148097,-0.08856023991823932,4.033865996748822,-26.406035665295363,-6269.612794612796,205.02071319451142,231.59003014079477,-26.56931694628335,36000.0,36000.0,36000.0,36000.0,30770.64393939394,31381.565656565657,4.0,12.0,-8.0,-1.0,38764.8,0.0,0.0,11.5227050509301,-99.40953860422864,17.02127659574468,53.333333333333336,50.27777777777778,-46.666666666666664,0.0,36988.15538980829,0.0,0.5555555555555536,0.5540180375614767,-7.179487179487176
2017-08-24,21211.95345057,35800.0,36350.0,36250.0,1163041.0,101947610.12087913,102653520.0,0.9341309632362985,-1893672885.2353196,30.763344062407242,-9457964.07865243,7512102.83492088,6564.493554327809,924.3376068376069,36933.114328929965,0.0,36750.0,38939.36824982307,34560.63175017693,11.914929250737796,0.38581180894525013,0.0,0.0,36444.444444444445,38344.444444444445,34544.444444444445,10.426829268292682,0.4488304093567249,0.0,0.0,16.3265306122449,0.5416666666666666,-684.0752909073562,-350.5913243908103,-333.48396651654593,36750.0,36750.0,37446.42586851893,38130.50115942628,0.0,0.0,0.0,0.611429126946457,0.5468893857687754,0.06453974117768158,-0.1184437741389454,4.643432317147332,-35.66878980891699,-6169.612794612796,201.75064341650733,226.61679902008018,-24.86615560357285,36000.0,36000.0,36000.0,36000.0,30770.64393939394,31381.565656565657,4.0,12.0,-8.0,-1.0,38606.208000000006,0.0,0.0,13.11163655640729,-99.00947253233059,19.91869918699187,54.166666666666664,52.5,-45.833333333333336,58.33333333333576,36795.81869489201,0.0,0.13812154696133394,0.1380262468957838,-7.051282051282048
2017-08-25,20949.35705297,35800.0,36300.0,36300.0,1054532.0,103002142.12087913,103708052.0,0.9347613332679117,-1615615815.9159884,30.763344062407242,-1185359.9511442042,6062525.703910033,3060.9371175461993,925.6125552608313,36925.46038412907,0.0,36685.71428571428,38736.99561747763,34634.432953950934,11.182997914597694,0.4059821098789238,0.0,0.0,36400.00000000001,38100.0,34700.00000000001,9.340659340659318,0.47058823529411653,0.0,0.0,16.35514018691589,0.55,-724.8558229727132,-425.4442241071909,-299.4115988655223,36685.71428571428,36685.71428571428,37270.052657977554,37994.90848095027,0.0,0.0,0.0,0.6241945920833586,0.5650603675701983,0.059134224513160305,-0.1464458529266269,5.209595937871308,-33.93939393939438,-6105.327080327079,199.64845570207612,222.7641785460796,-23.11572284400347,36000.0,36000.0,36000.0,36000.0,30770.64393939394,31381.565656565657,4.0,12.0,-8.0,-1.0,38453.95968000001,0.0,0.0,14.760180561928053,-98.60676875344225,23.046875,55.0,54.166666666666664,-45.0,-267.14285714285506,36668.467671885344,0.0,0.13793103448276334,0.1378359970122034,-6.923076923076921
2017-08-28,21007.711807992,35900.0,36300.0,36300.0,1305240.0,104307382.12087913,105013292.0,0.9355250561968528,-1384813556.4994187,39.33134475573537,1532285.2502221814,5415348.49624034,1454.5268965517241,925.6125552608313,36916.577490143165,0.0,36637.5,38573.18463340493,34701.81536659507,10.566685136294415,0.41282154278242983,0.0,0.0,36370.833333333336,37908.333333333336,34833.333333333336,8.454576698361782,0.4769647696476957,0.0,0.0,16.376663254861825,0.55,-748.5459170641188,-490.06456269857654,-258.4813543655423,36637.5,36637.5,37120.813787519466,37869.359704583585,0.0,0.0,0.0,0.6402207360382839,0.5761986624344555,0.06402207360382839,-0.1717501786752752,5.7387506761045675,-28.7812041116012,-6057.112794612796,198.07181491625272,219.67763309235124,-21.605818176098524,36000.0,36000.0,36000.0,36000.0,30770.64393939394,31381.565656565657,4.0,12.0,-8.0,-1.0,38307.80129280001,0.0,0.0,14.760180561928053,-98.26480495020844,37.46392496392496,55.0,54.72222222222222,-45.0,-257.5,36573.82675688373,0.0,0.0,0.0,-6.923076923076921
2017-08-29,21066.066563014,35950.0,36300.0,36300.0,1696519.0,106003901.12087913,106709811.0,0.9364913999539027,-1186983048.4280734,47.7409125150658,515761.98085609416,4802900.181817309,0.0,925.6125552608313,36905.58770292459,0.0,36600.0,38437.26850393609,34762.73149606391,10.039718600743647,0.41835706121416316,0.0,0.0,36350.0,37755.555555555555,34944.444444444445,7.733455601406078,0.48221343873517786,0.0,0.0,16.39344262295082,0.55,-758.5760942916968,-543.7668690172006,-214.80922527449616,36600.0,36600.0,36994.5347432857,37753.1108375774,0.0,0.0,0.0,0.6512368292052982,0.5854869570259172,0.065749872179381,-0.19387474157520804,6.237661471215269,-25.862068965516883,-6019.612794612796,196.8455387495012,217.14073372092346,-20.295194971422262,36000.0,36000.0,36000.0,36000.0,30770.64393939394,31381.565656565657,4.0,12.0,-8.0,-1.0,38167.48924108801,0.0,0.0,14.760180561928053,-97.97155180364167,48.472874790859706,55.0,55.0,-45.0,-100.0,36504.23192234391,0.0,0.0,0.0,-6.923076923076921
2017-08-30,21182.776073059,36000.0,36300.0,36300.0,1422506.0,107426407.12087913,108132317.0,0.9372796150839057,-1017414041.5097773,53.1846026446127,527238.5494331834,4327826.667107962,0.0,925.6125552608313,36896.8305440109,1385.0,36570.0,38322.25568910476,34817.74431089524,9.583022636613382,0.4229564493130722,0.0,0.0,36335.0,37630.0,35040.0,7.128113389294069,0.4864864864864865,0.0,0.0,16.406890894175554,0.55,-757.7897534381773,-586.5714459013959,-171.21830753678137,36570.0,36570.0,36887.68324431867,37645.47299775685,0.0,0.0,0.0,0.6607409860153246,0.5931302804695705,0.0676107055457541,-0.2125861571587164,6.7112001349577195,-22.920203735144327,-5989.612794612796,195.86451781609998,208.31154532031238,-12.4470275042124,36650.0,36000.0,36325.0,36000.0,30770.64393939394,31381.565656565657,4.0,12.0,-8.0,-1.0,38032.789671444494,0.0,0.0,14.760180561928053,-97.71794389214196,60.3249690265749,55.0,55.0,-45.0,-117.5,36453.41657782859,0.0,0.0,0.0,-6.923076923076921
